freq,reason,deg_urb,sex,age,unit,geo\TIME_PERIOD	2021 	2022 	2023 	2024 	2025 
A,TOOEFW,DEG1,M,Y_GE16,PC,FI	3.7 	7.4 	7.1 	8.5 	7.3 
A,TOOEFW,DEG1,M,Y_GE16,PC,FR	1.9 	2.8 b	2.4 	3.1 	: 
A,TOOEFW,DEG1,M,Y_GE16,PC,HR	0.9 	1.1 	0.6 b	0.8 	1.0 
A,TOOEFW,DEG1,M,Y_GE16,PC,HU	1.1 	1.6 	1.0 	1.2 	1.6 
A,TOOEFW,DEG1,M,Y_GE16,PC,IE	1.6 	2.8 	1.9 	3.4 	: 
A,TOOEFW,DEG1,M,Y_GE16,PC,IT	1.7 	1.8 	1.3 	1.4 	1.8 
A,TOOEFW,DEG1,M,Y_GE16,PC,LT	2.4 	3.2 	4.2 	4.8 p	: 
A,TOOEFW,DEG1,M,Y_GE16,PC,LU	2.4 b	0.5 b	0.4 	0.9 	: 
A,TOOEFW,DEG1,M,Y_GE16,PC,LV	3.4 	4.4 	6.0 	7.4 	5.7 
A,TOOEFW,DEG1,M,Y_GE16,PC,MK	0.8 b	2.0 	1.6 	: 	: 
A,TOOEFW,DEG1,M,Y_GE16,PC,MT	0.1 	0.3 	0.0 n	0.3 	: 
A,TOOEFW,DEG1,M,Y_GE16,PC,NL	0.2 	0.1 	0.2 	0.6 	0.2 
A,TOOEFW,DEG1,M,Y_GE16,PC,NO	0.5 b	0.9 	1.5 	2.0 	1.5 
A,TOOEFW,DEG1,M,Y_GE16,PC,PL	2.2 	2.4 	3.9 	3.4 	2.8 
A,TOOEFW,DEG1,M,Y_GE16,PC,PT	1.2 	1.7 	2.5 	1.9 	1.7 
A,TOOEFW,DEG1,M,Y_GE16,PC,RO	2.6 	2.6 	3.3 	1.2 	2.0 
A,TOOEFW,DEG1,M,Y_GE16,PC,RS	3.8 	2.2 	3.4 	4.3 	: 
A,TOOEFW,DEG1,M,Y_GE16,PC,SE	1.4 	1.0 	2.3 	2.0 	2.0 
A,TOOEFW,DEG1,M,Y_GE16,PC,SI	3.7 	2.4 	2.6 	2.7 	2.5 
A,TOOEFW,DEG1,M,Y_GE16,PC,SK	1.3 	2.1 	2.1 	0.5 	: 
A,TOOEFW,DEG2,F,Y_GE16,PC,AL	12.2 	11.1 	: 	: 	: 
A,TOOEFW,DEG2,F,Y_GE16,PC,AT	0.2 	0.4 	0.4 	1.3 	: 
A,TOOEFW,DEG2,F,Y_GE16,PC,BE	2.3 	1.1 	1.0 	1.5 	0.9 
A,TOOEFW,DEG2,F,Y_GE16,PC,BG	0.8 	1.0 	0.5 	0.9 	0.4 
A,TOOEFW,DEG2,F,Y_GE16,PC,CH	0.6 	0.4 	1.1 	1.0 	: 
A,TOOEFW,DEG2,F,Y_GE16,PC,CY	0.6 	0.0 	0.0 	0.1 	0.3 
A,TOOEFW,DEG2,F,Y_GE16,PC,CZ	0.3 	0.2 	0.2 	0.4 	0.1 
A,TOOEFW,DEG2,F,Y_GE16,PC,DE	0.2 	0.3 	0.1 e	0.8 	1.0 
A,TOOEFW,DEG2,F,Y_GE16,PC,DK	1.5 	2.2 	3.2 	2.3 	: 
A,TOOEFW,DEG2,F,Y_GE16,PC,EE	10.3 	10.8 	17.7 	9.5 	9.4 
A,TOOEFW,DEG2,F,Y_GE16,PC,EL	6.3 	9.7 	12.1 	11.0 	11.1 
A,TOOEFW,DEG2,F,Y_GE16,PC,ES	1.2 	1.3 	2.1 	1.8 	2.0 
A,TOOEFW,DEG2,F,Y_GE16,PC,FI	5.6 	6.5 	8.8 	8.9 	8.6 
A,TOOEFW,DEG2,F,Y_GE16,PC,FR	3.1 	4.0 b	4.6 	4.4 	: 
A,TOOEFW,DEG2,F,Y_GE16,PC,HR	1.5 	1.0 	1.1 b	1.4 	1.1 
A,TOOEFW,DEG2,F,Y_GE16,PC,HU	1.2 	1.1 	0.9 	1.4 	1.9 
A,TOOEFW,DEG2,F,Y_GE16,PC,IE	2.0 	3.6 	3.6 	3.2 	: 
A,TOOEFW,DEG2,F,Y_GE16,PC,IT	1.9 	2.1 	1.8 	2.1 	3.0 
A,TOOEFW,DEG2,F,Y_GE16,PC,LT	3.6 	4.1 	5.4 	3.6 p	: 
A,TOOEFW,DEG2,F,Y_GE16,PC,LU	1.0 b	0.7 b	1.0 	1.3 	: 
A,TOOEFW,DEG2,F,Y_GE16,PC,LV	4.4 	6.7 	8.9 	10.4 	9.2 
A,TOOEFW,DEG2,F,Y_GE16,PC,MK	1.3 b	3.8 	3.8 	: 	: 
A,TOOEFW,DEG2,F,Y_GE16,PC,MT	0.2 	0.3 	0.2 	0.1 	: 
A,TOOEFW,DEG2,F,Y_GE16,PC,NL	0.1 	0.1 	0.1 	0.6 	0.7 
A,TOOEFW,DEG2,F,Y_GE16,PC,NO	0.9 b	1.2 	1.7 	2.1 	1.6 
A,TOOEFW,DEG2,F,Y_GE16,PC,PL	3.0 	2.2 	3.6 	4.6 	3.6 
A,TOOEFW,DEG2,F,Y_GE16,PC,PT	4.1 	4.2 	3.8 	3.4 	3.1 
A,TOOEFW,DEG2,F,Y_GE16,PC,RO	4.1 	5.6 	5.5 	2.7 	3.5 
A,TOOEFW,DEG2,F,Y_GE16,PC,RS	5.5 	3.8 	4.8 	7.3 	: 
A,TOOEFW,DEG2,F,Y_GE16,PC,SE	1.2 	2.0 	2.8 	2.2 	2.0 
A,TOOEFW,DEG2,F,Y_GE16,PC,SI	5.4 	4.1 	4.7 	3.3 	3.7 
A,TOOEFW,DEG2,F,Y_GE16,PC,SK	3.9 	3.7 	4.3 	2.4 	: 
A,TOOEFW,DEG2,M,Y_GE16,PC,AL	8.8 	8.0 	: 	: 	: 
A,TOOEFW,DEG2,M,Y_GE16,PC,AT	0.2 	0.6 	0.6 	0.2 	: 
A,TOOEFW,DEG2,M,Y_GE16,PC,BE	1.7 	0.8 	0.7 	1.0 	1.0 
A,TOOEFW,DEG2,M,Y_GE16,PC,BG	1.1 	0.4 	0.9 	0.7 	0.5 
A,TOOEFW,DEG2,M,Y_GE16,PC,CH	0.3 	0.7 	1.1 	1.2 	: 
A,TOOEFW,DEG2,M,Y_GE16,PC,CY	0.1 	0.5 	0.0 	0.3 	0.0 
A,TOOEFW,DEG2,M,Y_GE16,PC,CZ	0.4 	0.0 n	0.1 	0.3 	0.2 
A,TOOEFW,DEG2,M,Y_GE16,PC,DE	0.1 	0.3 	0.2 e	0.7 	0.9 
A,TOOEFW,DEG2,M,Y_GE16,PC,DK	1.0 	2.1 	2.1 	1.9 	: 
A,TOOEFW,DEG2,M,Y_GE16,PC,EE	6.1 	8.3 	16.2 	9.5 	7.6 
A,TOOEFW,DEG2,M,Y_GE16,PC,EL	5.1 	8.7 	8.5 	8.1 	8.6 
A,TOOEFW,DEG2,M,Y_GE16,PC,ES	1.2 	1.0 	1.4 	1.3 	1.5 
A,TOOEFW,DEG2,M,Y_GE16,PC,FI	3.8 	5.1 	6.5 	7.6 	7.0 
A,TOOEFW,DEG2,M,Y_GE16,PC,FR	2.7 	2.5 b	3.5 	3.5 	: 
A,TOOEFW,DEG2,M,Y_GE16,PC,HR	1.0 	1.3 	0.8 b	0.9 	0.6 
A,TOOEFW,DEG2,M,Y_GE16,PC,HU	0.5 	0.9 	0.8 	1.0 	1.0 
A,TOOEFW,DEG2,M,Y_GE16,PC,IE	1.7 	3.1 	2.3 	2.5 	: 
A,TOOEFW,DEG2,M,Y_GE16,PC,IT	1.4 	1.3 	1.4 	1.3 	2.0 
A,TOOEFW,DEG2,M,Y_GE16,PC,LT	2.8 	4.1 	5.7 	3.3 p	: 
A,TOOEFW,DEG2,M,Y_GE16,PC,LU	0.8 b	0.4 b	0.4 	0.9 	: 
A,TOOEFW,DEG2,M,Y_GE16,PC,LV	3.7 	4.2 	7.1 	7.8 	6.7 
A,TOOEFW,DEG2,M,Y_GE16,PC,MK	1.6 b	3.3 	3.1 	: 	: 
A,TOOEFW,DEG2,M,Y_GE16,PC,MT	0.2 	0.2 	0.1 	0.3 	: 
A,TOOEFW,DEG2,M,Y_GE16,PC,NL	0.1 	0.1 	0.1 	0.1 	0.1 
A,TOOEFW,DEG2,M,Y_GE16,PC,NO	0.5 b	1.1 	1.5 	0.9 	2.2 
A,TOOEFW,DEG2,M,Y_GE16,PC,PL	2.2 	1.9 	2.2 	3.8 	2.6 
A,TOOEFW,DEG2,M,Y_GE16,PC,PT	1.6 	1.9 	2.0 	1.9 	1.8 
A,TOOEFW,DEG2,M,Y_GE16,PC,RO	3.6 	4.4 	3.9 	1.6 	2.3 
A,TOOEFW,DEG2,M,Y_GE16,PC,RS	4.1 	2.4 	4.0 	5.3 	: 
A,TOOEFW,DEG2,M,Y_GE16,PC,SE	1.2 	1.3 	1.5 	2.0 	1.8 
A,TOOEFW,DEG2,M,Y_GE16,PC,SI	5.1 	3.5 	4.3 	3.4 	2.8 
A,TOOEFW,DEG2,M,Y_GE16,PC,SK	3.2 	2.9 	4.3 	1.8 	: 
A,TOOEFW,DEG3,F,Y_GE16,PC,AL	15.1 	14.1 	: 	: 	: 
A,TOOEFW,DEG3,F,Y_GE16,PC,AT	0.3 	0.4 	0.5 	0.9 	: 
A,TOOEFW,DEG3,F,Y_GE16,PC,BE	1.7 	1.0 	1.3 	1.2 	0.4 
A,TOOEFW,DEG3,F,Y_GE16,PC,BG	1.4 	1.8 	1.8 	1.6 	1.6 
A,TOOEFW,DEG3,F,Y_GE16,PC,CH	0.3 	0.4 	1.1 	2.5 	: 
A,TOOEFW,DEG3,F,Y_GE16,PC,CY	0.2 	0.1 	0.4 	0.0 	0.0 
A,TOOEFW,DEG3,F,Y_GE16,PC,CZ	0.4 	0.3 	0.8 	0.4 	0.4 
A,TOOEFW,DEG3,F,Y_GE16,PC,DE	0.0 n	0.2 	0.1 e	0.7 	0.9 
A,TOOEFW,DEG3,F,Y_GE16,PC,DK	0.9 	1.9 	3.1 	4.5 	: 
A,TOOEFW,DEG3,F,Y_GE16,PC,EE	6.0 	7.8 	10.5 	7.5 	6.5 
A,TOOEFW,DEG3,F,Y_GE16,PC,EL	8.3 	11.8 	17.1 	15.1 	15.1 
A,TOOEFW,DEG3,F,Y_GE16,PC,ES	0.8 	1.0 	1.5 	1.6 	1.4 
A,TOOEFW,DEG3,F,Y_GE16,PC,FI	4.2 	5.0 	7.9 	8.1 	7.4 
A,TOOEFW,DEG3,F,Y_GE16,PC,FR	2.7 	3.6 b	4.2 	5.1 	: 
A,TOOEFW,DEG3,F,Y_GE16,PC,HR	2.1 	1.7 	1.9 b	2.0 	2.2 
A,TOOEFW,DEG3,F,Y_GE16,PC,HU	0.8 	0.4 	0.7 	0.4 	0.8 
A,TOOEFW,DEG3,F,Y_GE16,PC,IE	2.2 	2.6 	3.0 	3.5 	: 
A,TOOEFW,DEG3,F,Y_GE16,PC,IT	2.4 	2.1 	3.1 	2.1 	3.2 
A,TOOEFW,DEG3,F,Y_GE16,PC,LT	2.2 	2.2 	2.2 	3.2 p	: 
A,TOOEFW,DEG3,F,Y_GE16,PC,LU	0.5 b	0.6 b	0.9 	0.8 	: 
A,TOOEFW,DEG3,F,Y_GE16,PC,LV	3.3 	4.5 	6.9 	8.5 	7.2 
A,TOOEFW,DEG3,F,Y_GE16,PC,MK	1.1 b	3.0 	3.8 	: 	: 
A,TOOEFW,DEG3,F,Y_GE16,PC,MT	0.0 	0.0 	0.0 	0.0 	: 
A,TOOEFW,DEG3,F,Y_GE16,PC,NL	0.0 n	0.1 	0.1 	0.0 	0.0 
A,TOOEFW,DEG3,F,Y_GE16,PC,NO	1.3 b	1.0 	2.4 	0.9 	2.5 
A,TOOEFW,DEG3,F,Y_GE16,PC,PL	3.0 	2.4 	3.7 	4.0 	2.9 
A,TOOEFW,DEG3,F,Y_GE16,PC,PT	3.7 	4.6 	4.3 	3.1 	4.2 
A,TOOEFW,DEG3,F,Y_GE16,PC,RO	7.4 	6.6 	6.6 	3.2 	4.3 
A,TOOEFW,DEG3,F,Y_GE16,PC,RS	9.0 	4.6 	7.1 	8.9 	: 
A,TOOEFW,DEG3,F,Y_GE16,PC,SE	0.9 	1.7 	1.4 	1.9 	2.9 
A,TOOEFW,DEG3,F,Y_GE16,PC,SI	5.1 	4.1 	3.8 	2.8 	3.2 
A,TOOEFW,DEG3,F,Y_GE16,PC,SK	3.7 	3.2 	3.3 	1.5 	: 
A,TOOEFW,DEG3,M,Y_GE16,PC,AL	9.6 	10.0 	: 	: 	: 
A,TOOEFW,DEG3,M,Y_GE16,PC,AT	0.2 	0.4 	0.7 	0.8 	: 
A,TOOEFW,DEG3,M,Y_GE16,PC,BE	1.0 	0.5 	0.7 	1.2 	0.5 
A,TOOEFW,DEG3,M,Y_GE16,PC,BG	1.4 	1.1 	1.5 	1.2 	1.2 
A,TOOEFW,DEG3,M,Y_GE16,PC,CH	1.3 	0.4 	0.8 	2.2 	: 
A,TOOEFW,DEG3,M,Y_GE16,PC,CY	0.1 	0.3 	0.1 	0.1 	0.2 
A,TOOEFW,DEG3,M,Y_GE16,PC,CZ	0.4 	0.3 	0.5 	0.4 	0.2 
A,TOOEFW,DEG3,M,Y_GE16,PC,DE	0.0 	0.0 n	0.1 e	0.4 	1.0 
A,TOOEFW,DEG3,M,Y_GE16,PC,DK	0.9 	1.4 	1.6 	3.6 	: 
A,TOOEFW,DEG3,M,Y_GE16,PC,EE	4.7 	6.4 	8.8 	6.0 	4.7 
A,TOOEFW,DEG3,M,Y_GE16,PC,EL	5.7 	9.4 	11.7 	10.4 	11.9 
A,TOOEFW,DEG3,M,Y_GE16,PC,ES	1.0 	0.7 	1.4 	1.5 	1.3 
A,TOOEFW,DEG3,M,Y_GE16,PC,FI	3.6 	4.5 	5.5 	6.7 	5.3 
A,TOOEFW,DEG3,M,Y_GE16,PC,FR	2.1 	2.3 b	3.1 	3.5 	: 
A,TOOEFW,DEG3,M,Y_GE16,PC,HR	1.9 	1.1 	0.9 b	1.1 	1.4 
A,TOOEFW,DEG3,M,Y_GE16,PC,HU	0.9 	0.2 	0.8 	0.5 	0.8 
A,TOOEFW,DEG3,M,Y_GE16,PC,IE	1.4 	1.1 	1.5 	1.8 	: 
A,TOOEFW,DEG3,M,Y_GE16,PC,IT	1.5 	1.2 	2.0 	1.8 	2.4 
A,TOOEFW,DEG3,M,Y_GE16,PC,LT	1.4 	1.2 	1.8 	2.5 p	: 
A,TOOEFW,DEG3,M,Y_GE16,PC,LU	0.4 b	0.1 b	0.8 	0.9 	: 
A,TOOEFW,DEG3,M,Y_GE16,PC,LV	2.5 	3.7 	4.2 	6.6 	5.7 
A,TOOEFW,DEG3,M,Y_GE16,PC,MK	0.8 b	2.5 	2.8 	: 	: 
A,TOOEFW,DEG3,M,Y_GE16,PC,MT	0.0 	0.0 	0.3 	0.0 	: 
A,TOOEFW,DEG3,M,Y_GE16,PC,NL	0.0 	0.2 	0.1 	0.0 n	0.3 
A,TOOEFW,DEG3,M,Y_GE16,PC,NO	0.8 b	0.9 	1.1 	2.2 	1.9 
A,TOOEFW,DEG3,M,Y_GE16,PC,PL	2.4 	1.4 	2.6 	3.2 	2.1 
A,TOOEFW,DEG3,M,Y_GE16,PC,PT	2.1 	3.0 	2.9 	2.4 	2.0 
A,TOOEFW,DEG3,M,Y_GE16,PC,RO	4.1 	4.3 	5.1 	2.0 	2.5 
A,TOOEFW,DEG3,M,Y_GE16,PC,RS	6.4 	3.3 	5.7 	7.6 	: 
A,TOOEFW,DEG3,M,Y_GE16,PC,SE	1.0 	1.9 	1.6 	1.3 	1.8 
A,TOOEFW,DEG3,M,Y_GE16,PC,SI	4.0 	3.3 	2.9 	3.8 	3.0 
A,TOOEFW,DEG3,M,Y_GE16,PC,SK	2.1 	2.0 	2.5 	1.5 	: 
A,TOOEFW,TOTAL,F,Y_GE16,PC,AL	12.3 	11.3 	: 	: 	: 
A,TOOEFW,TOTAL,F,Y_GE16,PC,AT	0.3 	0.4 	0.6 	1.3 	: 
A,TOOEFW,TOTAL,F,Y_GE16,PC,BE	1.9 	1.2 	1.2 	1.6 	0.8 
A,TOOEFW,TOTAL,F,Y_GE16,PC,BG	1.0 	1.3 	1.1 	1.3 	1.2 
A,TOOEFW,TOTAL,F,Y_GE16,PC,CH	0.5 	0.7 	1.5 	1.6 	: 
A,TOOEFW,TOTAL,F,Y_GE16,PC,CY	0.3 	0.1 	0.2 	0.1 	0.1 
A,TOOEFW,TOTAL,F,Y_GE16,PC,CZ	0.3 	0.3 	0.5 	0.5 	0.4 
A,TOOEFW,TOTAL,F,Y_GE16,PC,DE	0.1 	0.3 	0.2 e	0.9 	1.0 
A,TOOEFW,TOTAL,F,Y_GE16,PC,DK	1.4 	2.2 	3.1 	3.3 	: 
A,TOOEFW,TOTAL,F,Y_GE16,PC,EE	9.7 	10.1 	14.7 	9.1 	9.1 
A,TOOEFW,TOTAL,F,Y_GE16,PC,EL	7.2 	10.1 	13.8 	13.8 	13.1 
A,TOOEFW,TOTAL,F,Y_GE16,PC,ES	1.3 	1.4 	2.1 	2.0 	1.8 
A,TOOEFW,TOTAL,F,Y_GE16,PC,FI	5.0 	7.2 	9.4 	9.4 	8.9 
A,TOOEFW,TOTAL,F,Y_GE16,PC,FR	3.3 	3.9 b	4.3 	4.8 	: 
A,TOOEFW,TOTAL,F,Y_GE16,PC,HR	2.0 	1.5 	1.3 b	1.7 	1.7 
A,TOOEFW,TOTAL,F,Y_GE16,PC,HU	1.3 	1.8 	1.2 	1.1 	1.7 
A,TOOEFW,TOTAL,F,Y_GE16,PC,IE	2.6 	3.1 	3.5 	3.4 	: 
A,TOOEFW,TOTAL,F,Y_GE16,PC,IT	2.1 	2.1 	2.2 	2.4 	2.9 
A,TOOEFW,TOTAL,F,Y_GE16,PC,LT	2.8 	3.2 	4.2 	4.9 p	: 
A,TOOEFW,TOTAL,F,Y_GE16,PC,LU	1.0 b	0.7 b	1.0 	1.1 	: 
A,TOOEFW,TOTAL,F,Y_GE16,PC,LV	4.7 	6.5 	9.5 	9.5 	8.9 
A,TOOEFW,TOTAL,F,Y_GE16,PC,MK	1.1 b	3.3 	2.9 	: 	: 
A,TOOEFW,TOTAL,F,Y_GE16,PC,MT	0.1 	0.3 	0.1 	0.2 	: 
A,TOOEFW,TOTAL,F,Y_GE16,PC,NL	0.3 	0.4 	0.4 	0.8 	0.9 
A,TOOEFW,TOTAL,F,Y_GE16,PC,NO	1.1 b	1.3 	2.3 	1.7 	1.9 
A,TOOEFW,TOTAL,F,Y_GE16,PC,PL	3.1 	2.7 	4.1 	4.2 	3.3 
A,TOOEFW,TOTAL,F,Y_GE16,PC,PT	3.0 	3.5 	3.2 	2.9 	3.1 
A,TOOEFW,TOTAL,F,Y_GE16,PC,RO	5.3 	5.9 	6.1 	2.8 	3.5 
A,TOOEFW,TOTAL,F,Y_GE16,PC,RS	6.1 	3.9 	5.6 	7.7 	: 
A,TOOEFW,TOTAL,F,Y_GE16,PC,SE	1.3 	2.3 	2.4 	2.5 	2.3 
A,TOOEFW,TOTAL,F,Y_GE16,PC,SI	5.3 	4.2 	4.3 	3.3 	3.5 
A,TOOEFW,TOTAL,F,Y_GE16,PC,SK	3.4 	3.3 	3.4 	1.7 	: 
A,TOOEFW,TOTAL,M,Y_GE16,PC,AL	9.0 	9.1 	: 	: 	: 
A,TOOEFW,TOTAL,M,Y_GE16,PC,AT	0.3 	0.6 	0.6 	0.7 	: 
A,TOOEFW,TOTAL,M,Y_GE16,PC,BE	1.4 	0.8 	0.9 	1.2 	1.0 
A,TOOEFW,TOTAL,M,Y_GE16,PC,BG	0.9 	0.7 	1.0 	0.9 	0.8 
A,TOOEFW,TOTAL,M,Y_GE16,PC,CH	0.5 	0.9 	1.2 	1.2 	: 
A,TOOEFW,TOTAL,M,Y_GE16,PC,CY	0.1 	0.2 	0.1 	0.1 	0.1 
A,TOOEFW,TOTAL,M,Y_GE16,PC,CZ	0.4 	0.1 	0.3 	0.4 	0.2 
A,TOOEFW,TOTAL,M,Y_GE16,PC,DE	0.1 	0.3 	0.2 e	0.7 	1.0 
A,TOOEFW,TOTAL,M,Y_GE16,PC,DK	1.1 	1.9 	2.3 	2.8 	: 
A,TOOEFW,TOTAL,M,Y_GE16,PC,EE	6.3 	8.0 	10.8 	7.9 	6.0 
A,TOOEFW,TOTAL,M,Y_GE16,PC,EL	5.5 	7.9 	9.2 	10.2 	9.9 
A,TOOEFW,TOTAL,M,Y_GE16,PC,ES	1.0 	1.1 	1.5 	1.6 	1.4 
A,TOOEFW,TOTAL,M,Y_GE16,PC,FI	3.7 	5.8 	6.4 	7.7 	6.7 
A,TOOEFW,TOTAL,M,Y_GE16,PC,FR	2.2 	2.5 b	3.0 	3.3 	: 
A,TOOEFW,TOTAL,M,Y_GE16,PC,HR	1.3 	1.1 	0.8 b	0.9 	1.0 
A,TOOEFW,TOTAL,M,Y_GE16,PC,HU	0.8 	0.9 	0.9 	0.9 	1.1 
A,TOOEFW,TOTAL,M,Y_GE16,PC,IE	1.6 	2.2 	1.8 	2.5 	: 
A,TOOEFW,TOTAL,M,Y_GE16,PC,IT	1.5 	1.4 	1.5 	1.4 	2.0 
A,TOOEFW,TOTAL,M,Y_GE16,PC,LT	2.0 	2.4 	3.3 	3.5 p	: 
A,TOOEFW,TOTAL,M,Y_GE16,PC,LU	1.0 b	0.3 b	0.5 	0.9 	: 
A,TOOEFW,TOTAL,M,Y_GE16,PC,LV	3.2 	4.1 	5.5 	7.1 	5.9 
A,TOOEFW,TOTAL,M,Y_GE16,PC,MK	1.1 b	2.6 	2.5 	: 	: 
A,TOOEFW,TOTAL,M,Y_GE16,PC,MT	0.1 	0.3 	0.1 	0.3 	: 
A,TOOEFW,TOTAL,M,Y_GE16,PC,NL	0.1 	0.1 	0.2 	0.4 	0.2 
A,TOOEFW,TOTAL,M,Y_GE16,PC,NO	0.6 b	1.0 	1.4 	1.6 	1.9 
A,TOOEFW,TOTAL,M,Y_GE16,PC,PL	2.3 	1.8 	2.9 	3.4 	2.5 
A,TOOEFW,TOTAL,M,Y_GE16,PC,PT	1.5 	2.1 	2.4 	2.0 	1.8 
A,TOOEFW,TOTAL,M,Y_GE16,PC,RO	3.5 	3.8 	4.2 	1.6 	2.3 
A,TOOEFW,TOTAL,M,Y_GE16,PC,RS	4.9 	2.7 	4.5 	5.8 	: 
A,TOOEFW,TOTAL,M,Y_GE16,PC,SE	1.2 	1.3 	1.9 	1.9 	1.9 
A,TOOEFW,TOTAL,M,Y_GE16,PC,SI	4.3 	3.2 	3.3 	3.4 	2.8 
A,TOOEFW,TOTAL,M,Y_GE16,PC,SK	2.3 	2.3 	3.0 	1.4 	: 
A,TOOEXP,DEG1,F,Y_GE16,PC,AL	9.4 	8.2 	: 	: 	: 
A,TOOEXP,DEG1,F,Y_GE16,PC,AT	0.1 	0.2 	0.7 	0.5 	: 
A,TOOEXP,DEG1,F,Y_GE16,PC,BE	1.3 	1.5 	1.3 	1.5 	0.8 
A,TOOEXP,DEG1,F,Y_GE16,PC,BG	0.7 	0.8 	0.8 	1.0 	0.9 
A,TOOEXP,DEG1,F,Y_GE16,PC,CH	0.5 	1.1 	2.1 	1.7 	: 
A,TOOEXP,DEG1,F,Y_GE16,PC,CY	0.1 	0.2 	0.1 	0.2 	0.1 
A,TOOEXP,DEG1,F,Y_GE16,PC,CZ	0.1 	0.1 	0.2 	0.1 	0.2 
A,TOOEXP,DEG1,F,Y_GE16,PC,DE	0.1 	0.1 	0.1 e	0.2 	0.2 
A,TOOEXP,DEG1,F,Y_GE16,PC,DK	0.4 	0.2 	0.4 	0.2 	: 
A,TOOEXP,DEG1,F,Y_GE16,PC,EE	0.3 	0.4 	0.5 	0.8 	0.7 
A,TOOEXP,DEG1,F,Y_GE16,PC,EL	6.2 	8.9 	10.6 	11.5 	10.0 
A,TOOEXP,DEG1,F,Y_GE16,PC,ES	0.1 	0.2 	0.2 	0.2 	0.2 
A,TOOEXP,DEG1,F,Y_GE16,PC,FI	0.0 	0.0 	0.5 	0.3 	0.4 
A,TOOEXP,DEG1,F,Y_GE16,PC,FR	2.3 	3.0 b	2.5 	3.3 	: 
A,TOOEXP,DEG1,F,Y_GE16,PC,HR	0.2 	0.1 	0.0 b	0.1 	0.2 
A,TOOEXP,DEG1,F,Y_GE16,PC,HU	0.1 	0.1 	0.2 	0.1 	0.4 
A,TOOEXP,DEG1,F,Y_GE16,PC,IE	0.2 	0.5 	1.1 	0.3 	: 
A,TOOEXP,DEG1,F,Y_GE16,PC,IT	1.5 	1.5 	1.4 	1.4 	1.7 
A,TOOEXP,DEG1,F,Y_GE16,PC,LT	0.1 	0.1 	0.2 	0.3 p	: 
A,TOOEXP,DEG1,F,Y_GE16,PC,LU	1.1 b	1.1 b	0.3 	0.3 	: 
A,TOOEXP,DEG1,F,Y_GE16,PC,LV	1.8 	3.3 	4.1 	4.0 	3.4 
A,TOOEXP,DEG1,F,Y_GE16,PC,MK	0.6 b	2.6 	1.1 	: 	: 
A,TOOEXP,DEG1,F,Y_GE16,PC,MT	0.1 	0.2 	0.0 	0.2 	: 
A,TOOEXP,DEG1,F,Y_GE16,PC,NL	0.0 	0.1 	0.0 	0.4 	1.0 
A,TOOEXP,DEG1,F,Y_GE16,PC,NO	0.2 b	1.0 	2.0 	0.4 	0.5 
A,TOOEXP,DEG1,F,Y_GE16,PC,PL	0.5 	0.5 	0.6 	0.7 	0.7 
A,TOOEXP,DEG1,F,Y_GE16,PC,PT	1.5 	1.5 	1.2 	1.3 	0.9 
A,TOOEXP,DEG1,F,Y_GE16,PC,RO	2.8 	3.5 	4.3 	1.3 	1.5 
A,TOOEXP,DEG1,F,Y_GE16,PC,RS	1.3 	0.3 	2.3 	1.1 	: 
A,TOOEXP,DEG1,F,Y_GE16,PC,SE	0.0 	0.4 	0.1 	0.2 	0.5 
A,TOOEXP,DEG1,F,Y_GE16,PC,SI	0.0 n	0.0 	0.0 	0.0 	0.2 
A,TOOEXP,DEG1,F,Y_GE16,PC,SK	0.1 	0.1 	0.1 	0.0 n	: 
A,TOOEXP,DEG1,M,Y_GE16,PC,AL	7.7 	8.2 	: 	: 	: 
A,TOOEXP,DEG1,M,Y_GE16,PC,AT	0.3 	0.3 	0.3 	0.4 	: 
A,TOOEXP,DEG1,M,Y_GE16,PC,BE	0.8 	0.7 	1.2 	1.5 	1.2 
A,TOOEXP,DEG1,M,Y_GE16,PC,BG	0.2 	0.6 	0.5 	0.5 	0.5 
A,TOOEXP,DEG1,M,Y_GE16,PC,CH	0.4 	1.4 	1.4 	0.7 	: 
A,TOOEXP,DEG1,M,Y_GE16,PC,CY	0.1 	0.1 	0.0 n	0.1 	0.1 
A,TOOEXP,DEG1,M,Y_GE16,PC,CZ	0.1 	0.0 	0.0 	0.0 	0.0 
A,TOOEXP,DEG1,M,Y_GE16,PC,DE	0.0 n	0.2 	0.1 e	0.2 	0.2 
A,TOOEXP,DEG1,M,Y_GE16,PC,DK	0.6 	0.4 	0.6 	0.5 	: 
A,TOOEXP,DEG1,M,Y_GE16,PC,EE	0.1 	0.6 	0.4 	0.7 	0.5 
A,TOOEXP,DEG1,M,Y_GE16,PC,EL	5.3 	6.0 	6.4 	8.4 	7.2 
A,TOOEXP,DEG1,M,Y_GE16,PC,ES	0.0 n	0.1 	0.1 	0.1 	0.1 
A,TOOEXP,DEG1,M,Y_GE16,PC,FI	0.0 n	0.3 	0.4 	0.3 	0.7 
A,TOOEXP,DEG1,M,Y_GE16,PC,FR	1.1 	1.8 b	1.3 	1.3 	: 
A,TOOEXP,DEG1,M,Y_GE16,PC,HR	0.3 	0.1 	0.0 n	0.2 	0.2 
